step,epoch,d_loss,g_loss,d_real_acc,d_fake_acc
1,1,1.5692666172981262,3.1397165854771933,0.5052083333333334,0.6276041666666666
2,2,2.432420631249746,5.031138181686401,0.2552083333333333,0.41796875
